Model,MDO3104
Firmware Version,1.20

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,0.02,,
Horizontal Delay,0,,
Sample Interval,2e-07,,
Record Length,1e+06,,
Gating,70.96500% to 75.0600%,,
Probe Attenuation,10,10,10
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,5,5,5
Vertical Position,1.18,0,-1.06
,,,
,,,
,,,
Label,,,
TIME,CH1,CH2,CH3
4.248500e-02,4.9,5,5.1
4.248520e-02,5.1,5,4.9
4.248540e-02,5.1,5,5.1
4.248560e-02,5.1,4.8,5.1
4.248580e-02,5.3,5,4.9
4.248600e-02,5.3,4.8,5.1
4.248620e-02,5.1,4.8,5.1
4.248640e-02,4.9,5,4.7
4.248660e-02,5.1,5,4.9
4.248680e-02,5.1,5,4.7
4.248700e-02,5.1,5,5.1
4.248720e-02,5.1,4.8,4.9
4.248740e-02,5.3,5,4.9
4.248760e-02,5.1,4.8,4.9
4.248780e-02,5.1,5,4.7
4.248800e-02,5.1,5,5.1
4.248820e-02,4.9,5,4.9
4.248840e-02,5.1,5,4.7
4.248860e-02,4.9,5,4.7
4.248880e-02,5.3,5,4.9
4.248900e-02,5.1,5,4.9
4.248920e-02,5.1,5,4.9
4.248940e-02,5.3,5,5.1
4.248960e-02,5.1,5,4.9
4.248980e-02,5.1,5,5.1
4.249000e-02,5.1,5,4.7
4.249020e-02,5.3,5,5.1
4.249040e-02,5.1,5,5.1
4.249060e-02,4.9,5,5.1
4.249080e-02,5.1,5,5.1
4.249100e-02,5.1,4.8,4.9
4.249120e-02,4.9,5,4.9
4.249140e-02,5.3,4.8,5.1
4.249160e-02,4.9,5,4.7
4.249180e-02,5.3,5.2,5.1
4.249200e-02,5.3,5.2,4.7
4.249220e-02,5.3,5,5.1
4.249240e-02,5.1,5,5.1
4.249260e-02,5.1,5,4.9
4.249280e-02,5.1,4.8,4.9
4.249300e-02,4.9,5.2,4.7
4.249320e-02,5.1,5,4.9
4.249340e-02,5.3,4.8,5.1
4.249360e-02,4.9,5,5.1
4.249380e-02,5.1,4.8,4.7
4.249400e-02,5.1,5.2,5.1
4.249420e-02,5.1,4.6,4.9
4.249440e-02,5.3,5,5.1
4.249460e-02,5.3,5,5.1
4.249480e-02,5.1,4.8,4.7
4.249500e-02,5.1,5.2,5.1
4.249520e-02,5.1,4.8,4.7
4.249540e-02,5.3,5.2,5.1
4.249560e-02,5.1,5,4.9
4.249580e-02,5.3,4.8,5.1
4.249600e-02,5.1,4.8,4.9
4.249620e-02,5.1,4.8,4.9
4.249640e-02,5.1,5,4.9
4.249660e-02,5.1,5,4.9
4.249680e-02,4.9,5,4.9
4.249700e-02,5.1,4.8,5.1
4.249720e-02,5.1,5,5.1
4.249740e-02,5.1,5,5.1
4.249760e-02,5.1,4.8,4.7
4.249780e-02,5.3,4.8,4.9
4.249800e-02,5.3,5,4.9
4.249820e-02,5.1,5,4.7
4.249840e-02,5.3,5,5.1
4.249860e-02,5.1,4.8,4.9
4.249880e-02,5.1,5,4.7
4.249900e-02,5.3,4.8,4.7
4.249920e-02,4.7,4.8,4.9
4.249940e-02,5.1,5.2,5.1
4.249960e-02,5.3,5,4.9
4.249980e-02,5.1,5,5.1
4.250000e-02,5.1,4.8,5.1
4.250020e-02,5.3,5,5.1
4.250040e-02,4.9,5,5.1
4.250060e-02,5.5,5,4.9
4.250080e-02,5.1,5,4.9
4.250100e-02,5.1,5,5.1
4.250120e-02,5.1,5.2,4.9
4.250140e-02,5.1,5,5.1
4.250160e-02,5.1,5.2,4.9
4.250180e-02,5.1,5,5.1
4.250200e-02,5.1,5,5.1
4.250220e-02,5.1,5,4.9
4.250240e-02,5.1,5,4.7
4.250260e-02,5.3,5.2,4.9
4.250280e-02,5.5,4.6,4.9
4.250300e-02,4.9,5,4.9
4.250320e-02,5.1,5,5.1
4.250340e-02,5.3,5.2,4.9
4.250360e-02,5.3,5.2,5.1
4.250380e-02,5.1,5,4.7
4.250400e-02,4.9,4.8,5.1
4.250420e-02,5.3,5.2,4.9
4.250440e-02,5.1,5.2,5.1
4.250460e-02,4.9,5.2,4.9
4.250480e-02,5.1,5,5.1
4.250500e-02,5.1,5,4.9
4.250520e-02,5.1,5,4.9
4.250540e-02,5.1,5,4.9
4.250560e-02,5.3,4.8,4.7
4.250580e-02,5.1,5,4.7
4.250600e-02,5.1,5,4.7
4.250620e-02,5.1,4.8,5.1
4.250640e-02,5.1,5,5.1
4.250660e-02,5.3,5.2,4.9
4.250680e-02,4.9,5,4.9
4.250700e-02,5.1,5,5.1
4.250720e-02,5.1,5,4.9
4.250740e-02,4.9,5,5.1
4.250760e-02,5.1,4.8,4.9
4.250780e-02,5.1,5,4.9
4.250800e-02,5.1,5,5.1
4.250820e-02,5.1,4.8,5.1
4.250840e-02,4.9,5,4.9
4.250860e-02,4.9,4.8,4.9
4.250880e-02,5.3,5,5.1
4.250900e-02,5.3,5,4.9
4.250920e-02,5.1,4.8,5.1
4.250940e-02,5.3,5,4.9
4.250960e-02,5.3,5,4.9
4.250980e-02,5.1,4.8,4.9
4.251000e-02,5.3,5,4.9
4.251020e-02,4.9,5,5.1
4.251040e-02,5.3,5,4.9
4.251060e-02,5.1,5,4.7
4.251080e-02,5.5,4.8,5.1
4.251100e-02,5.1,5.2,4.9
4.251120e-02,5.1,4.8,5.1
4.251140e-02,5.3,5,4.9
4.251160e-02,5.1,4.8,4.9
4.251180e-02,5.1,4.8,4.9
4.251200e-02,5.1,5.2,5.1
4.251220e-02,5.1,5,4.9
4.251240e-02,5.1,5,5.1
4.251260e-02,5.1,4.8,4.9
4.251280e-02,5.3,5,5.1
4.251300e-02,4.9,5.2,4.9
4.251320e-02,5.1,5,5.1
4.251340e-02,5.3,5.2,5.1
4.251360e-02,5.3,5,5.1
4.251380e-02,5.3,5.4,5.1
4.251400e-02,5.1,5,4.9
4.251420e-02,5.1,5,4.7
4.251440e-02,5.3,4.8,5.1
4.251460e-02,5.1,5,5.1
4.251480e-02,5.3,5.2,5.1
4.251500e-02,5.3,5,4.7
4.251520e-02,5.1,5,4.7
4.251540e-02,4.9,5,4.7
4.251560e-02,5.3,5,4.9
4.251580e-02,5.3,4.8,4.9
4.251600e-02,5.3,5,5.1
4.251620e-02,5.1,4.8,5.1
4.251640e-02,4.9,5.2,5.1
4.251660e-02,5.5,5.2,4.9
4.251680e-02,5.1,5,5.1
4.251700e-02,5.3,4.8,4.9
4.251720e-02,5.1,4.8,4.9
4.251740e-02,5.1,5.2,5.1
4.251760e-02,5.3,5,4.9
4.251780e-02,4.9,4.8,4.9
4.251800e-02,5.1,4.8,5.1
4.251820e-02,5.3,4.8,5.1
4.251840e-02,4.9,5,4.9
4.251860e-02,5.3,4.8,5.1
4.251880e-02,4.9,5,5.1
4.251900e-02,5.3,5,4.9
4.251920e-02,5.1,5,5.1
4.251940e-02,5.1,5,4.9
4.251960e-02,4.9,5,4.9
4.251980e-02,5.3,4.8,5.1
4.252000e-02,4.9,5,4.9
4.252020e-02,5.5,5.2,4.9
4.252040e-02,5.1,5.2,5.1
4.252060e-02,4.9,5.2,4.9
4.252080e-02,5.1,5,5.1
4.252100e-02,5.1,5,4.9
4.252120e-02,5.1,4.8,5.1
4.252140e-02,5.1,5.2,4.9
4.252160e-02,5.1,5,4.9
4.252180e-02,5.1,5,4.9
4.252200e-02,5.1,5.2,5.1
4.252220e-02,5.3,5.2,5.1
4.252240e-02,5.1,4.8,5.1
4.252260e-02,5.3,4.8,5.1
4.252280e-02,5.1,4.8,4.9
4.252300e-02,4.9,5.2,4.9
4.252320e-02,5.1,5,5.1
4.252340e-02,5.1,5,4.9
4.252360e-02,5.3,5,5.1
4.252380e-02,5.1,4.6,5.1
4.252400e-02,5.1,4.8,4.9
4.252420e-02,5.3,4.8,5.1
4.252440e-02,4.9,5,4.7
4.252460e-02,5.3,5,5.1
4.252480e-02,5.1,5.2,4.9
4.252500e-02,5.1,5.2,4.7
4.252520e-02,5.3,4.8,5.1
4.252540e-02,5.3,5,4.9
4.252560e-02,5.3,5,5.1
4.252580e-02,5.3,5,4.9
4.252600e-02,5.1,4.8,5.1
4.252620e-02,5.1,5,4.9
4.252640e-02,5.3,4.8,4.9
4.252660e-02,5.3,5,4.9
4.252680e-02,4.9,5.2,4.7
4.252700e-02,5.1,5,4.9
4.252720e-02,5.1,5,5.1
4.252740e-02,5.1,4.8,4.7
4.252760e-02,5.1,4.8,5.1
4.252780e-02,5.1,4.6,4.9
4.252800e-02,5.3,5.2,4.9
4.252820e-02,5.3,5,5.1
4.252840e-02,5.3,4.8,5.1
4.252860e-02,5.1,5,4.9
4.252880e-02,5.1,5,4.9
4.252900e-02,5.3,5,4.7
4.252920e-02,5.3,4.8,5.1
4.252940e-02,5.3,5,4.9
4.252960e-02,5.3,5,4.9
4.252980e-02,4.9,4.8,5.1
4.253000e-02,5.3,5,5.1
4.253020e-02,5.3,4.8,5.1
4.253040e-02,5.1,5,5.1
4.253060e-02,5.5,4.8,5.1
4.253080e-02,5.1,5,4.9
4.253100e-02,5.3,5,4.9
4.253120e-02,5.3,5,4.7
4.253140e-02,4.9,5,4.9
4.253160e-02,5.1,5,4.9
4.253180e-02,5.5,4.8,4.9
4.253200e-02,4.9,5,4.9
4.253220e-02,5.3,4.8,5.1
4.253240e-02,5.3,5,4.9
4.253260e-02,4.9,5,4.9
4.253280e-02,5.1,5,4.9
4.253300e-02,5.1,5,4.9
4.253320e-02,5.1,5,5.1
4.253340e-02,5.3,5,4.9
4.253360e-02,5.3,5,5.1
4.253380e-02,5.3,5.2,4.9
4.253400e-02,5.3,5,5.1
4.253420e-02,5.3,4.8,4.7
4.253440e-02,5.1,5,5.1
4.253460e-02,5.1,5,5.1
4.253480e-02,5.1,5,4.9
4.253500e-02,4.9,4.8,5.1
4.253520e-02,5.3,5,4.9
4.253540e-02,5.1,5,5.1
4.253560e-02,5.3,5,4.9
4.253580e-02,5.3,4.8,5.1
4.253600e-02,5.3,5,5.1
4.253620e-02,5.1,5.2,5.1
4.253640e-02,5.3,5,4.7
4.253660e-02,4.9,4.8,5.1
4.253680e-02,5.1,4.8,5.1
4.253700e-02,5.3,5,4.7
4.253720e-02,5.1,5.2,5.1
4.253740e-02,5.1,5,4.9
4.253760e-02,5.1,5,4.9
4.253780e-02,5.3,5,5.1
4.253800e-02,5.1,4.8,4.9
4.253820e-02,5.1,5,4.9
4.253840e-02,4.9,4.8,4.9
4.253860e-02,5.1,4.8,5.1
4.253880e-02,5.3,4.8,4.9
4.253900e-02,5.1,4.8,5.1
4.253920e-02,5.1,5,5.1
4.253940e-02,4.9,5,4.9
4.253960e-02,5.1,5,5.1
4.253980e-02,5.3,5,5.1
4.254000e-02,5.3,5,4.9
4.254020e-02,5.1,4.8,4.9
4.254040e-02,5.3,4.8,5.1
4.254060e-02,5.1,4.6,4.9
4.254080e-02,5.3,4.8,4.9
4.254100e-02,4.9,5.2,4.9
4.254120e-02,5.1,5.2,4.9
4.254140e-02,4.9,5,5.1
4.254160e-02,5.3,5,4.7
4.254180e-02,5.1,4.8,4.9
4.254200e-02,5.1,5,5.1
4.254220e-02,5.5,5.2,5.1
4.254240e-02,5.1,5.2,4.9
4.254260e-02,4.9,5.2,5.1
4.254280e-02,5.3,5,5.1
4.254300e-02,5.3,4.8,4.9
4.254320e-02,5.1,5.2,5.1
4.254340e-02,5.3,5,5.1
4.254360e-02,5.1,5,4.7
4.254380e-02,5.1,4.8,4.7
4.254400e-02,5.3,5,4.9
4.254420e-02,4.9,5,5.1
4.254440e-02,5.1,4.8,4.9
4.254460e-02,5.1,5,4.9
4.254480e-02,5.1,5,4.9
4.254500e-02,5.3,4.8,4.9
4.254520e-02,5.1,4.8,5.1
4.254540e-02,5.3,4.8,5.1
4.254560e-02,5.1,5.2,5.1
4.254580e-02,5.3,5,4.7
4.254600e-02,5.3,5,5.1
4.254620e-02,5.3,5,5.1
4.254640e-02,4.9,5,5.1
4.254660e-02,5.1,5,4.7
4.254680e-02,5.3,4.8,5.1
4.254700e-02,4.9,5,4.9
4.254720e-02,5.1,5,5.1
4.254740e-02,5.3,5,5.1
4.254760e-02,5.1,5,4.9
4.254780e-02,5.1,5,4.9
4.254800e-02,4.9,5,4.7
4.254820e-02,5.1,4.6,4.9
4.254840e-02,5.3,4.8,4.9
4.254860e-02,5.1,4.8,5.1
4.254880e-02,5.3,5,5.1
4.254900e-02,4.9,5,5.1
4.254920e-02,5.1,5,4.9
4.254940e-02,5.1,5.2,5.1
4.254960e-02,5.3,5.2,5.1
4.254980e-02,5.3,5.2,5.1
4.255000e-02,5.3,5,4.9
4.255020e-02,5.1,5,4.7
4.255040e-02,5.3,5,5.1
4.255060e-02,5.1,5.2,5.1
4.255080e-02,5.1,4.8,4.9
4.255100e-02,5.1,5.2,5.1
4.255120e-02,5.1,5,4.9
4.255140e-02,5.3,5,5.1
4.255160e-02,5.1,5,5.1
4.255180e-02,4.9,5,5.1
4.255200e-02,5.1,5,5.1
4.255220e-02,5.1,4.8,4.9
4.255240e-02,5.3,5,5.1
4.255260e-02,5.1,5,4.9
4.255280e-02,5.3,4.8,5.1
4.255300e-02,5.1,5,4.9
4.255320e-02,5.3,5.2,5.1
4.255340e-02,5.1,5,4.9
4.255360e-02,5.1,5,4.9
4.255380e-02,5.1,5,5.1
4.255400e-02,4.9,4.8,5.1
4.255420e-02,5.1,5,4.9
4.255440e-02,4.9,5,5.1
4.255460e-02,5.1,4.8,5.1
4.255480e-02,5.1,4.8,5.1
4.255500e-02,5.5,5,5.1
4.255520e-02,5.1,5,5.1
4.255540e-02,5.1,5,4.9
4.255560e-02,5.1,4.8,4.9
4.255580e-02,4.9,5,4.7
4.255600e-02,5.3,4.8,5.1
4.255620e-02,5.1,5.2,4.7
4.255640e-02,5.1,5,5.1
4.255660e-02,5.1,5,5.1
4.255680e-02,5.1,4.8,5.1
4.255700e-02,5.3,5,5.1
4.255720e-02,5.1,5.2,5.1
4.255740e-02,4.9,5.2,5.1
4.255760e-02,5.3,4.8,4.9
4.255780e-02,5.1,4.8,5.1
4.255800e-02,5.1,5,5.1
4.255820e-02,5.3,5,4.9
4.255840e-02,5.1,4.8,4.9
4.255860e-02,5.3,5,4.9
4.255880e-02,5.1,5,5.1
4.255900e-02,5.1,4.8,4.9
4.255920e-02,5.3,5.2,5.1
4.255940e-02,4.9,5,4.9
4.255960e-02,4.9,5,4.9
4.255980e-02,5.3,5,5.1
4.256000e-02,5.1,5,5.1
4.256020e-02,5.1,4.8,4.9
4.256040e-02,5.1,5.2,5.1
4.256060e-02,5.3,4.8,5.1
4.256080e-02,5.3,5,5.1
4.256100e-02,5.1,5,5.1
4.256120e-02,5.3,4.8,4.9
4.256140e-02,5.1,5,5.1
4.256160e-02,5.3,5,4.9
4.256180e-02,5.1,5,4.9
4.256200e-02,4.9,5,4.7
4.256220e-02,5.3,5.2,4.7
4.256240e-02,5.1,4.8,5.1
4.256260e-02,5.3,5,5.1
4.256280e-02,5.5,5,4.9
4.256300e-02,5.3,5,4.9
4.256320e-02,5.3,5,4.5
4.256340e-02,5.3,5.2,5.1
4.256360e-02,5.1,5,5.1
4.256380e-02,5.1,5,5.1
4.256400e-02,5.1,4.8,5.1
4.256420e-02,4.9,5,5.1
4.256440e-02,4.9,5.2,4.7
4.256460e-02,5.3,4.8,5.1
4.256480e-02,5.3,5,4.9
4.256500e-02,5.3,5,4.9
4.256520e-02,5.3,4.8,5.1
4.256540e-02,5.1,5.2,5.1
4.256560e-02,5.1,5,4.9
4.256580e-02,5.1,5,5.1
4.256600e-02,5.3,4.8,5.1
4.256620e-02,5.1,4.8,5.1
4.256640e-02,5.1,5.2,5.1
4.256660e-02,5.1,5,4.9
4.256680e-02,5.1,5,5.1
4.256700e-02,5.3,5,4.7
4.256720e-02,5.3,4.8,5.1
4.256740e-02,5.1,5,5.1
4.256760e-02,5.1,5,5.1
4.256780e-02,5.3,5.2,4.9
4.256800e-02,4.7,4.8,4.9
4.256820e-02,5.1,5,5.1
4.256840e-02,5.3,4.8,5.1
4.256860e-02,5.1,5,5.1
4.256880e-02,5.1,5.2,5.1
4.256900e-02,5.1,5,4.9
4.256920e-02,5.1,5,4.9
4.256940e-02,5.1,5,4.9
4.256960e-02,5.1,4.8,5.1
4.256980e-02,5.3,5,4.9
4.257000e-02,5.1,5,4.7
4.257020e-02,4.9,4.8,5.1
4.257040e-02,4.9,4.8,5.1
4.257060e-02,5.3,5.2,4.9
4.257080e-02,5.3,5,5.1
4.257100e-02,4.9,4.8,4.9
4.257120e-02,5.1,5,4.9
4.257140e-02,5.1,5,5.1
4.257160e-02,4.9,5.2,4.9
4.257180e-02,5.1,4.8,5.1
4.257200e-02,5.3,5,5.1
4.257220e-02,5.1,4.8,4.7
4.257240e-02,5.3,5,5.1
4.257260e-02,5.1,4.8,4.7
4.257280e-02,5.1,5,5.1
4.257300e-02,4.9,5.2,5.1
4.257320e-02,5.1,5.2,5.1
4.257340e-02,5.3,4.8,5.1
4.257360e-02,5.3,5,5.1
4.257380e-02,5.1,5,5.1
4.257400e-02,5.3,5.2,4.9
4.257420e-02,5.3,4.8,4.9
4.257440e-02,5.3,5,5.1
4.257460e-02,5.3,5,4.9
4.257480e-02,5.3,5,4.7
4.257500e-02,5.1,4.8,5.1
4.257520e-02,5.1,5,4.9
4.257540e-02,5.1,5.2,5.1
4.257560e-02,5.1,5,5.1
4.257580e-02,4.9,5.2,5.1
4.257600e-02,4.9,4.8,5.1
4.257620e-02,5.1,5.2,4.9
4.257640e-02,5.3,5.2,5.1
4.257660e-02,5.1,5,5.1
4.257680e-02,5.1,5,5.1
4.257700e-02,5.3,5,4.7
4.257720e-02,5.1,5,5.1
4.257740e-02,5.3,5.2,5.1
4.257760e-02,5.3,5.2,4.9
4.257780e-02,5.1,5,4.9
4.257800e-02,5.3,4.8,4.9
4.257820e-02,5.1,5,5.1
4.257840e-02,5.3,5.2,5.1
4.257860e-02,5.1,5,5.1
4.257880e-02,5.1,5.2,5.1
4.257900e-02,5.3,5,4.9
4.257920e-02,5.3,5,4.9
4.257940e-02,5.3,5,5.1
4.257960e-02,5.1,5,4.7
4.257980e-02,4.9,4.8,5.1
4.258000e-02,5.1,5,5.1
4.258020e-02,4.9,5,5.1
4.258040e-02,4.9,5,4.9
4.258060e-02,5.3,5,4.7
4.258080e-02,5.1,5,5.1
4.258100e-02,5.1,5.2,5.1
4.258120e-02,5.3,5,5.1
4.258140e-02,5.3,5,5.1
4.258160e-02,5.3,4.8,4.7
4.258180e-02,4.9,5,4.7
4.258200e-02,5.3,4.8,4.9
4.258220e-02,5.3,5.4,5.1
4.258240e-02,5.5,5.2,4.7
4.258260e-02,5.5,5,5.1
4.258280e-02,4.9,5,4.7
4.258300e-02,5.1,5,4.9
4.258320e-02,5.3,5,4.9
4.258340e-02,5.1,5,4.9
4.258360e-02,5.1,5,4.9
4.258380e-02,5.5,5,5.1
4.258400e-02,5.1,5,5.1
4.258420e-02,5.1,5,5.1
4.258440e-02,5.3,5,4.9
4.258460e-02,5.3,5.2,5.1
4.258480e-02,5.1,5.2,5.1
4.258500e-02,5.1,5,5.1
4.258520e-02,5.1,5,4.7
4.258540e-02,5.1,4.8,4.9
4.258560e-02,5.3,5,4.7
4.258580e-02,5.1,5,5.1
4.258600e-02,5.1,4.8,4.9
4.258620e-02,5.1,5,4.9
4.258640e-02,5.1,4.8,4.7
4.258660e-02,5.1,5,4.9
4.258680e-02,5.3,5,4.9
4.258700e-02,5.3,5,4.9
4.258720e-02,5.1,4.8,4.9
4.258740e-02,5.1,5.2,4.7
4.258760e-02,5.1,5,4.9
4.258780e-02,4.9,5,4.9
4.258800e-02,5.3,5,5.1
4.258820e-02,5.1,5,5.1
4.258840e-02,5.3,5,5.1
4.258860e-02,5.1,5,5.1
4.258880e-02,5.3,5,4.9
4.258900e-02,5.1,5,4.9
4.258920e-02,5.3,5,5.1
4.258940e-02,5.1,4.8,5.1
4.258960e-02,5.1,4.8,5.1
4.258980e-02,5.3,5,4.9
4.259000e-02,5.3,5,4.7
4.259020e-02,5.3,5,5.1
4.259040e-02,5.1,5,5.1
4.259060e-02,5.1,4.8,4.9
4.259080e-02,5.3,5,5.1
4.259100e-02,5.1,4.8,4.9
4.259120e-02,5.3,5,4.9
4.259140e-02,5.1,4.8,4.9
4.259160e-02,5.1,5,4.7
4.259180e-02,4.9,5,5.1
4.259200e-02,5.1,5.2,4.7
4.259220e-02,5.1,5,4.9
4.259240e-02,5.3,5,4.9
4.259260e-02,5.1,5,4.7
4.259280e-02,5.3,5,4.9
4.259300e-02,5.3,5,4.9
4.259320e-02,5.3,4.8,4.7
4.259340e-02,4.9,5,4.9
4.259360e-02,5.5,4.8,5.1
4.259380e-02,5.3,5,5.1
4.259400e-02,5.1,5,4.9
4.259420e-02,5.1,5.2,5.1
4.259440e-02,5.1,4.8,4.9
4.259460e-02,5.1,5,4.9
4.259480e-02,5.1,4.8,4.9
4.259500e-02,5.1,5.2,4.7
4.259520e-02,5.1,4.8,5.1
4.259540e-02,4.9,5,5.1
4.259560e-02,5.1,4.8,5.1
4.259580e-02,5.1,5.2,5.1
4.259600e-02,5.1,5,5.1
4.259620e-02,4.9,4.8,4.7
4.259640e-02,5.1,5,5.1
4.259660e-02,5.1,5,5.1
4.259680e-02,5.5,5.2,4.9
4.259700e-02,4.9,5,4.9
4.259720e-02,5.1,5,5.1
4.259740e-02,5.1,5,4.9
4.259760e-02,5.3,4.8,5.1
4.259780e-02,4.9,5,5.1
4.259800e-02,5.3,4.8,5.1
4.259820e-02,5.3,5,5.1
4.259840e-02,5.1,5,4.9
4.259860e-02,5.3,4.8,5.1
4.259880e-02,4.9,5,5.1
4.259900e-02,5.3,5,4.9
4.259920e-02,5.3,4.8,4.9
4.259940e-02,5.3,4.8,4.7
4.259960e-02,5.1,5,5.1
4.259980e-02,5.3,4.8,4.9
4.260000e-02,5.1,5,5.1
4.260020e-02,5.3,5,5.1
4.260040e-02,5.3,5,5.1
4.260060e-02,5.3,5,4.9
4.260080e-02,5.3,5,4.7
4.260100e-02,5.1,5,5.1
4.260120e-02,5.1,5,5.1
4.260140e-02,5.3,4.8,4.9
4.260160e-02,5.3,5,5.1
4.260180e-02,5.1,4.8,5.1
4.260200e-02,5.3,5,5.1
4.260220e-02,5.3,4.8,5.1
4.260240e-02,5.3,4.8,5.1
4.260260e-02,5.1,5,5.1
4.260280e-02,5.3,5,4.7
4.260300e-02,5.1,5,5.1
4.260320e-02,5.1,5.2,4.7
4.260340e-02,5.1,5,5.1
4.260360e-02,4.9,5,4.9
4.260380e-02,5.1,5,5.1
4.260400e-02,5.1,5,4.9
4.260420e-02,5.1,5,4.9
4.260440e-02,5.1,4.8,4.9
4.260460e-02,5.1,5,4.9
4.260480e-02,4.9,5,5.1
4.260500e-02,4.9,5.2,5.1
4.260520e-02,5.1,4.8,4.9
4.260540e-02,5.1,5,4.9
4.260560e-02,5.1,5,4.9
4.260580e-02,5.3,5.4,4.9
4.260600e-02,5.3,5,4.9
4.260620e-02,5.3,5.2,4.9
4.260640e-02,5.1,5,4.9
4.260660e-02,5.3,5,4.9
4.260680e-02,5.3,4.8,5.1
4.260700e-02,5.3,5,4.9
4.260720e-02,5.3,4.8,4.7
4.260740e-02,4.9,4.8,4.9
4.260760e-02,5.1,5.2,5.1
4.260780e-02,5.3,5.2,4.9
4.260800e-02,4.9,5.2,5.1
4.260820e-02,5.1,5,5.1
4.260840e-02,5.1,5,5.1
4.260860e-02,5.1,5,5.1
4.260880e-02,5.3,4.8,4.9
4.260900e-02,5.3,5,4.9
4.260920e-02,5.3,5,4.9
4.260940e-02,4.9,5,4.9
4.260960e-02,5.1,5,4.7
4.260980e-02,5.1,5,4.7
4.261000e-02,5.3,5,5.1
4.261020e-02,5.1,5,5.1
4.261040e-02,5.5,4.8,4.9
4.261060e-02,5.1,5,4.9
4.261080e-02,4.9,5.2,4.9
4.261100e-02,5.1,5,5.1
4.261120e-02,5.3,5,5.1
4.261140e-02,5.3,5,5.1
4.261160e-02,4.9,5,5.1
4.261180e-02,4.9,4.8,5.1
4.261200e-02,5.5,5,5.1
4.261220e-02,5.1,5,5.1
4.261240e-02,5.1,5,5.1
4.261260e-02,5.1,5.2,4.9
4.261280e-02,5.3,5,5.1
4.261300e-02,5.1,5,4.9
4.261320e-02,5.3,5.2,4.9
4.261340e-02,5.1,5.2,5.1
4.261360e-02,5.5,5,4.9
4.261380e-02,4.9,5.2,5.1
4.261400e-02,5.1,5.2,5.1
4.261420e-02,5.3,5.2,5.1
4.261440e-02,5.1,5,4.9
4.261460e-02,5.1,5,5.1
4.261480e-02,5.1,5,5.3
4.261500e-02,4.9,5,5.1
4.261520e-02,5.1,4.8,5.1
4.261540e-02,5.3,5,4.7
4.261560e-02,4.9,4.8,4.7
4.261580e-02,5.1,4.8,4.9
4.261600e-02,4.9,5,4.9
4.261620e-02,4.9,4.8,4.9
4.261640e-02,5.1,5,4.9
4.261660e-02,5.3,5,4.9
4.261680e-02,5.3,5,4.9
4.261700e-02,5.1,5,4.9
4.261720e-02,4.7,5.2,4.9
4.261740e-02,5.3,4.8,5.1
4.261760e-02,4.9,5,4.9
4.261780e-02,5.1,5,5.1
4.261800e-02,5.3,5,5.1
4.261820e-02,5.3,5.2,4.9
4.261840e-02,5.3,5,5.1
4.261860e-02,5.1,5,5.1
4.261880e-02,5.1,5,4.9
4.261900e-02,5.3,4.8,5.1
4.261920e-02,5.1,5,5.1
4.261940e-02,4.9,5,4.7
4.261960e-02,4.7,5,5.1
4.261980e-02,5.3,5.2,5.1
4.262000e-02,5.1,5,5.1
4.262020e-02,5.1,4.8,5.1
4.262040e-02,5.1,4.8,5.1
4.262060e-02,5.3,5,4.9
4.262080e-02,5.1,5,5.1
4.262100e-02,5.1,4.8,4.9
4.262120e-02,5.1,4.8,4.7
4.262140e-02,5.1,5,5.1
4.262160e-02,5.1,5,5.1
4.262180e-02,5.1,5,5.1
4.262200e-02,5.1,5.2,5.1
4.262220e-02,5.3,4.8,4.7
4.262240e-02,5.1,5.2,5.1
4.262260e-02,5.1,5,5.1
4.262280e-02,4.7,5,4.9
4.262300e-02,5.1,5,5.1
4.262320e-02,5.3,5.2,5.1
4.262340e-02,5.1,5,5.1
4.262360e-02,5.1,4.8,4.9
4.262380e-02,5.3,5,4.9
4.262400e-02,5.1,5.2,4.7
4.262420e-02,5.1,5,4.9
4.262440e-02,5.3,5.2,5.1
4.262460e-02,5.3,5.2,4.9
4.262480e-02,4.9,5,5.1
4.262500e-02,5.3,4.8,5.1
4.262520e-02,5.1,4.8,5.1
4.262540e-02,4.9,4.8,5.1
4.262560e-02,5.3,4.8,4.7
4.262580e-02,5.1,4.8,5.1
4.262600e-02,5.1,5,4.9
4.262620e-02,4.9,5,4.7
4.262640e-02,5.1,5,5.1
4.262660e-02,5.1,5,4.9
4.262680e-02,5.1,5.2,4.9
4.262700e-02,4.9,5.2,4.7
4.262720e-02,5.1,4.8,5.1
4.262740e-02,5.1,5.2,5.1
4.262760e-02,4.9,5,4.9
4.262780e-02,4.9,5.2,5.1
4.262800e-02,5.1,5,4.9
4.262820e-02,5.1,4.8,4.7
4.262840e-02,5.3,5,5.1
4.262860e-02,4.9,5,5.1
4.262880e-02,5.1,5,5.1
4.262900e-02,5.1,4.8,4.9
4.262920e-02,5.3,5,5.1
4.262940e-02,4.9,5,5.1
4.262960e-02,5.3,4.8,4.9
4.262980e-02,5.1,5.2,5.1
4.263000e-02,5.3,5,5.1
4.263020e-02,5.3,4.8,4.7
4.263040e-02,4.9,5,5.1
4.263060e-02,5.3,4.8,5.1
4.263080e-02,5.1,5,4.9
